Remark,Title=CSV File
Remark,Date=2026-4-23-13:41:3.93
Remark,Version=Ver3.1
Remark,PLC Name=LSPLC
Remark,CPU Type=XGI-CPUUN
Remark,EIP GUID=e409e8f1-f05b-43de-b79a-1fe0b8b320d2
Remark,EIP OnlineWrite=0
Tag,Flag\HighSpeedLink\3_86,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_86,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_86,"_HS3_STATE086",%LX1718,"BOOL",,"고속링크 3번 086번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_86,"_HS3_MOD086",%LX1846,"BOOL",,"고속링크 3번 086번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_86,"_HS3_TRX086",%LX1974,"BOOL",,"고속링크 3번 086번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_86,"_HS3_ERR086",%LX2102,"BOOL",,"고속링크 3번 086번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_86,"_HS3_SETBLOCK086",%LX2230,"BOOL",,"고속링크 3번 086번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_87,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_87,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_87,"_HS3_STATE087",%LX1719,"BOOL",,"고속링크 3번 087번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_87,"_HS3_MOD087",%LX1847,"BOOL",,"고속링크 3번 087번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_87,"_HS3_TRX087",%LX1975,"BOOL",,"고속링크 3번 087번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_87,"_HS3_ERR087",%LX2103,"BOOL",,"고속링크 3번 087번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_87,"_HS3_SETBLOCK087",%LX2231,"BOOL",,"고속링크 3번 087번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_88,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_88,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_88,"_HS3_STATE088",%LX1720,"BOOL",,"고속링크 3번 088번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_88,"_HS3_MOD088",%LX1848,"BOOL",,"고속링크 3번 088번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_88,"_HS3_TRX088",%LX1976,"BOOL",,"고속링크 3번 088번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_88,"_HS3_ERR088",%LX2104,"BOOL",,"고속링크 3번 088번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_88,"_HS3_SETBLOCK088",%LX2232,"BOOL",,"고속링크 3번 088번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_89,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_89,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_89,"_HS3_STATE089",%LX1721,"BOOL",,"고속링크 3번 089번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_89,"_HS3_MOD089",%LX1849,"BOOL",,"고속링크 3번 089번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_89,"_HS3_TRX089",%LX1977,"BOOL",,"고속링크 3번 089번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_89,"_HS3_ERR089",%LX2105,"BOOL",,"고속링크 3번 089번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_89,"_HS3_SETBLOCK089",%LX2233,"BOOL",,"고속링크 3번 089번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_90,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_90,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_90,"_HS3_STATE090",%LX1722,"BOOL",,"고속링크 3번 090번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_90,"_HS3_MOD090",%LX1850,"BOOL",,"고속링크 3번 090번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_90,"_HS3_TRX090",%LX1978,"BOOL",,"고속링크 3번 090번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_90,"_HS3_ERR090",%LX2106,"BOOL",,"고속링크 3번 090번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_90,"_HS3_SETBLOCK090",%LX2234,"BOOL",,"고속링크 3번 090번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_91,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_91,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_91,"_HS3_STATE091",%LX1723,"BOOL",,"고속링크 3번 091번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_91,"_HS3_MOD091",%LX1851,"BOOL",,"고속링크 3번 091번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_91,"_HS3_TRX091",%LX1979,"BOOL",,"고속링크 3번 091번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_91,"_HS3_ERR091",%LX2107,"BOOL",,"고속링크 3번 091번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_91,"_HS3_SETBLOCK091",%LX2235,"BOOL",,"고속링크 3번 091번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_92,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_92,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_92,"_HS3_STATE092",%LX1724,"BOOL",,"고속링크 3번 092번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_92,"_HS3_MOD092",%LX1852,"BOOL",,"고속링크 3번 092번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_92,"_HS3_TRX092",%LX1980,"BOOL",,"고속링크 3번 092번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_92,"_HS3_ERR092",%LX2108,"BOOL",,"고속링크 3번 092번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_92,"_HS3_SETBLOCK092",%LX2236,"BOOL",,"고속링크 3번 092번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_93,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_93,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_93,"_HS3_STATE093",%LX1725,"BOOL",,"고속링크 3번 093번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_93,"_HS3_MOD093",%LX1853,"BOOL",,"고속링크 3번 093번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_93,"_HS3_TRX093",%LX1981,"BOOL",,"고속링크 3번 093번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_93,"_HS3_ERR093",%LX2109,"BOOL",,"고속링크 3번 093번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_93,"_HS3_SETBLOCK093",%LX2237,"BOOL",,"고속링크 3번 093번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_94,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_94,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_94,"_HS3_STATE094",%LX1726,"BOOL",,"고속링크 3번 094번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_94,"_HS3_MOD094",%LX1854,"BOOL",,"고속링크 3번 094번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_94,"_HS3_TRX094",%LX1982,"BOOL",,"고속링크 3번 094번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_94,"_HS3_ERR094",%LX2110,"BOOL",,"고속링크 3번 094번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_94,"_HS3_SETBLOCK094",%LX2238,"BOOL",,"고속링크 3번 094번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_95,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_95,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_95,"_HS3_STATE095",%LX1727,"BOOL",,"고속링크 3번 095번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_95,"_HS3_MOD095",%LX1855,"BOOL",,"고속링크 3번 095번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_95,"_HS3_TRX095",%LX1983,"BOOL",,"고속링크 3번 095번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_95,"_HS3_ERR095",%LX2111,"BOOL",,"고속링크 3번 095번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_95,"_HS3_SETBLOCK095",%LX2239,"BOOL",,"고속링크 3번 095번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_96,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_96,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_96,"_HS3_STATE096",%LX1728,"BOOL",,"고속링크 3번 096번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_96,"_HS3_MOD096",%LX1856,"BOOL",,"고속링크 3번 096번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_96,"_HS3_TRX096",%LX1984,"BOOL",,"고속링크 3번 096번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_96,"_HS3_ERR096",%LX2112,"BOOL",,"고속링크 3번 096번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_96,"_HS3_SETBLOCK096",%LX2240,"BOOL",,"고속링크 3번 096번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_97,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_97,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_97,"_HS3_STATE097",%LX1729,"BOOL",,"고속링크 3번 097번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_97,"_HS3_MOD097",%LX1857,"BOOL",,"고속링크 3번 097번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_97,"_HS3_TRX097",%LX1985,"BOOL",,"고속링크 3번 097번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_97,"_HS3_ERR097",%LX2113,"BOOL",,"고속링크 3번 097번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_97,"_HS3_SETBLOCK097",%LX2241,"BOOL",,"고속링크 3번 097번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_98,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_98,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_98,"_HS3_STATE098",%LX1730,"BOOL",,"고속링크 3번 098번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_98,"_HS3_MOD098",%LX1858,"BOOL",,"고속링크 3번 098번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_98,"_HS3_TRX098",%LX1986,"BOOL",,"고속링크 3번 098번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_98,"_HS3_ERR098",%LX2114,"BOOL",,"고속링크 3번 098번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_98,"_HS3_SETBLOCK098",%LX2242,"BOOL",,"고속링크 3번 098번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_99,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_99,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_99,"_HS3_STATE099",%LX1731,"BOOL",,"고속링크 3번 099번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_99,"_HS3_MOD099",%LX1859,"BOOL",,"고속링크 3번 099번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_99,"_HS3_TRX099",%LX1987,"BOOL",,"고속링크 3번 099번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_99,"_HS3_ERR099",%LX2115,"BOOL",,"고속링크 3번 099번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_99,"_HS3_SETBLOCK099",%LX2243,"BOOL",,"고속링크 3번 099번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_100,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_100,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_100,"_HS3_STATE100",%LX1732,"BOOL",,"고속링크 3번 100번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_100,"_HS3_MOD100",%LX1860,"BOOL",,"고속링크 3번 100번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_100,"_HS3_TRX100",%LX1988,"BOOL",,"고속링크 3번 100번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_100,"_HS3_ERR100",%LX2116,"BOOL",,"고속링크 3번 100번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_100,"_HS3_SETBLOCK100",%LX2244,"BOOL",,"고속링크 3번 100번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_101,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_101,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_101,"_HS3_STATE101",%LX1733,"BOOL",,"고속링크 3번 101번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_101,"_HS3_MOD101",%LX1861,"BOOL",,"고속링크 3번 101번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_101,"_HS3_TRX101",%LX1989,"BOOL",,"고속링크 3번 101번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_101,"_HS3_ERR101",%LX2117,"BOOL",,"고속링크 3번 101번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_101,"_HS3_SETBLOCK101",%LX2245,"BOOL",,"고속링크 3번 101번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_102,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_102,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_102,"_HS3_STATE102",%LX1734,"BOOL",,"고속링크 3번 102번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_102,"_HS3_MOD102",%LX1862,"BOOL",,"고속링크 3번 102번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_102,"_HS3_TRX102",%LX1990,"BOOL",,"고속링크 3번 102번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_102,"_HS3_ERR102",%LX2118,"BOOL",,"고속링크 3번 102번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_102,"_HS3_SETBLOCK102",%LX2246,"BOOL",,"고속링크 3번 102번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_103,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_103,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_103,"_HS3_STATE103",%LX1735,"BOOL",,"고속링크 3번 103번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_103,"_HS3_MOD103",%LX1863,"BOOL",,"고속링크 3번 103번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_103,"_HS3_TRX103",%LX1991,"BOOL",,"고속링크 3번 103번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_103,"_HS3_ERR103",%LX2119,"BOOL",,"고속링크 3번 103번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_103,"_HS3_SETBLOCK103",%LX2247,"BOOL",,"고속링크 3번 103번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_104,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_104,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_104,"_HS3_STATE104",%LX1736,"BOOL",,"고속링크 3번 104번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_104,"_HS3_MOD104",%LX1864,"BOOL",,"고속링크 3번 104번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_104,"_HS3_TRX104",%LX1992,"BOOL",,"고속링크 3번 104번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_104,"_HS3_ERR104",%LX2120,"BOOL",,"고속링크 3번 104번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_104,"_HS3_SETBLOCK104",%LX2248,"BOOL",,"고속링크 3번 104번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_105,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_105,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_105,"_HS3_STATE105",%LX1737,"BOOL",,"고속링크 3번 105번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_105,"_HS3_MOD105",%LX1865,"BOOL",,"고속링크 3번 105번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_105,"_HS3_TRX105",%LX1993,"BOOL",,"고속링크 3번 105번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_105,"_HS3_ERR105",%LX2121,"BOOL",,"고속링크 3번 105번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_105,"_HS3_SETBLOCK105",%LX2249,"BOOL",,"고속링크 3번 105번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_106,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_106,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_106,"_HS3_STATE106",%LX1738,"BOOL",,"고속링크 3번 106번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_106,"_HS3_MOD106",%LX1866,"BOOL",,"고속링크 3번 106번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_106,"_HS3_TRX106",%LX1994,"BOOL",,"고속링크 3번 106번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_106,"_HS3_ERR106",%LX2122,"BOOL",,"고속링크 3번 106번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_106,"_HS3_SETBLOCK106",%LX2250,"BOOL",,"고속링크 3번 106번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_107,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_107,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_107,"_HS3_STATE107",%LX1739,"BOOL",,"고속링크 3번 107번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_107,"_HS3_MOD107",%LX1867,"BOOL",,"고속링크 3번 107번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_107,"_HS3_TRX107",%LX1995,"BOOL",,"고속링크 3번 107번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_107,"_HS3_ERR107",%LX2123,"BOOL",,"고속링크 3번 107번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_107,"_HS3_SETBLOCK107",%LX2251,"BOOL",,"고속링크 3번 107번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_108,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_108,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_108,"_HS3_STATE108",%LX1740,"BOOL",,"고속링크 3번 108번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_108,"_HS3_MOD108",%LX1868,"BOOL",,"고속링크 3번 108번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_108,"_HS3_TRX108",%LX1996,"BOOL",,"고속링크 3번 108번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_108,"_HS3_ERR108",%LX2124,"BOOL",,"고속링크 3번 108번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_108,"_HS3_SETBLOCK108",%LX2252,"BOOL",,"고속링크 3번 108번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_109,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_109,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_109,"_HS3_STATE109",%LX1741,"BOOL",,"고속링크 3번 109번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_109,"_HS3_MOD109",%LX1869,"BOOL",,"고속링크 3번 109번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_109,"_HS3_TRX109",%LX1997,"BOOL",,"고속링크 3번 109번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_109,"_HS3_ERR109",%LX2125,"BOOL",,"고속링크 3번 109번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_109,"_HS3_SETBLOCK109",%LX2253,"BOOL",,"고속링크 3번 109번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_110,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_110,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_110,"_HS3_STATE110",%LX1742,"BOOL",,"고속링크 3번 110번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_110,"_HS3_MOD110",%LX1870,"BOOL",,"고속링크 3번 110번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_110,"_HS3_TRX110",%LX1998,"BOOL",,"고속링크 3번 110번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_110,"_HS3_ERR110",%LX2126,"BOOL",,"고속링크 3번 110번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_110,"_HS3_SETBLOCK110",%LX2254,"BOOL",,"고속링크 3번 110번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_111,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_111,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\3_111,"_HS3_STATE111",%LX1743,"BOOL",,"고속링크 3번 111번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\3_111,"_HS3_MOD111",%LX1871,"BOOL",,"고속링크 3번 111번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\3_111,"_HS3_TRX111",%LX1999,"BOOL",,"고속링크 3번 111번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\3_111,"_HS3_ERR111",%LX2127,"BOOL",,"고속링크 3번 111번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\3_111,"_HS3_SETBLOCK111",%LX2255,"BOOL",,"고속링크 3번 111번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\3_112,"_HS3_RLINK",%LX1600,"BOOL",,"고속 링크 3번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\3_112,"_HS3_LTRBL",%LX1601,"BOOL",,"_HS3RLINK ON 이후 비정상 상태 표시"
